annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_par_m2,age_estime,categorie_prix,cat_surface,annee,mois,trimestre
ANO000926,2024-05-05,Beau Bureau Casablanca,Casablanca,Anfa,Bureau,Vente,1086049.8,109.75,0,0,3,1996,9895.67,30,Moyen,Moyen,2024,5,2
ANO000743,2024-05-06,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Vente,720352.36,69.99,2,1,1,2010,10292.22,16,Moyen,Petit,2024,5,2
ANO001143,2024-05-06,Villa 360m² Hamria,Meknès,Hamria,Villa,Vente,2326284.42,360.76,4,2,0,2013,6448.29,13,Haut standing,Grand,2024,5,2
ANO000838,2024-05-06,Appartement 98m² Marrakech,Marrakech,Medina,Appartement,Vente,615671.78,98.72,2,1,3,2007,6236.55,19,Moyen,Moyen,2024,5,2
ANO001358,2024-05-07,Villa moderne Casablanca,Casablanca,Ain Diab,Villa,Location,7390.54,126.99,4,2,0,1997,58.2,29,Moyen,Moyen,2024,5,2
ANO001151,2024-05-07,Beau Appartement Kenitra,Kénitra,Centre,Appartement,Location,1970.73,53.62,1,1,3,2008,36.75,18,Économique,Petit,2024,5,2
ANO001375,2024-05-07,Beau Villa Tanger,Tanger,Centre Ville,Villa,Location,10715.58,266.61,4,2,0,2012,40.19,14,Haut standing,Grand,2024,5,2
ANO000408,2024-05-08,Beau Bureau Casablanca,Casablanca,Bourgogne,Bureau,Location,5295.71,145.35,0,0,2,2006,36.43,20,Moyen,Moyen,2024,5,2
ANO001346,2024-05-08,Beau Appartement Tétouan,Tétouan,Centre,Appartement,Location,2659.22,97.92,1,1,0,2008,27.16,18,Économique,Moyen,2024,5,2
ANO001166,2024-05-08,Villa moderne Tanger,Tanger,Iberia,Villa,Vente,3167577.02,315.24,4,2,0,2010,10048.14,16,Haut standing,Grand,2024,5,2
ANO000049,2024-05-08,Terrain moderne Agadir,Agadir,Centre,Terrain,Vente,877964.84,393.82,0,0,0,2000,2229.36,26,Moyen,Grand,2024,5,2
ANO000714,2024-05-09,Bureau moderne Rabat,Rabat,Hassan,Bureau,Vente,612989.89,126.59,0,0,5,2000,4842.32,26,Moyen,Moyen,2024,5,2
ANO000541,2024-05-10,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,563592.45,49.04,1,1,3,2017,11492.51,9,Moyen,Petit,2024,5,2
ANO000907,2024-05-10,Appartement 88m² Gueliz,Marrakech,Gueliz,Appartement,Vente,478917.29,88.09,1,1,4,2024,5436.68,2,Économique,Moyen,2024,5,2
ANO000667,2024-05-11,Terrain à vente - Fès,Fès,Medina,Terrain,Vente,751079.91,210.61,0,0,0,1989,3566.21,37,Moyen,Grand,2024,5,2
ANO001096,2024-05-12,Beau Bureau Meknès,Meknès,Hamria,Bureau,Vente,1801367.93,106.8,0,0,3,2008,16866.74,18,Haut standing,Moyen,2024,5,2
ANO000937,2024-05-12,Villa à location - Tanger,Tanger,Centre Ville,Villa,Location,29492.34,206.04,6,4,0,2009,143.14,17,Luxe,Grand,2024,5,2
ANO000008,2024-05-12,Terrain moderne Rabat,Rabat,Ocean,Terrain,Vente,732267.11,308.1,0,0,0,1978,2376.72,48,Moyen,Grand,2024,5,2
ANO000273,2024-05-13,Appartement moderne Meknès,Meknès,Hamria,Appartement,Vente,582046.03,107.24,3,1,2,2010,5427.51,16,Moyen,Moyen,2024,5,2
ANO000618,2024-05-13,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,10840.5,55.16,3,2,2,2017,196.53,9,Haut standing,Petit,2024,5,2
ANO001392,2024-05-14,Beau Appartement Kenitra,Kénitra,Hay Essalam,Appartement,Vente,434050.44,80.62,1,1,3,2013,5383.91,13,Économique,Moyen,2024,5,2
ANO000201,2024-05-14,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Vente,2302795.45,61.95,2,2,0,2016,37171.84,10,Haut standing,Petit,2024,5,2
ANO000934,2024-05-14,Appartement 89m² Hivernage,Marrakech,Hivernage,Appartement,Location,8481.77,89.6,2,1,0,2024,94.66,2,Haut standing,Moyen,2024,5,2
ANO001373,2024-05-15,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,520876.15,37.75,2,2,3,2006,13798.04,20,Moyen,Petit,2024,5,2
ANO000388,2024-05-15,Beau Terrain Tanger,Tanger,Centre Ville,Terrain,Vente,1487282.77,133.25,0,0,0,1996,11161.6,30,Moyen,Moyen,2024,5,2
ANO001237,2024-05-16,Appartement 85m² Marrakech,Marrakech,Medina,Appartement,Vente,2169626.74,85.99,2,1,0,2009,25231.15,17,Haut standing,Moyen,2024,5,2
ANO000433,2024-05-16,Beau Villa Rabat,Rabat,Hay Riad,Villa,Vente,2659538.24,226.78,4,2,0,2004,11727.39,22,Haut standing,Grand,2024,5,2
ANO000173,2024-05-16,Bureau 80m² Medina,Fès,Medina,Bureau,Location,5601.47,80.9,0,0,3,2001,69.24,25,Moyen,Moyen,2024,5,2
ANO000034,2024-05-17,Appartement à vente - Rabat,Rabat,Ocean,Appartement,Vente,521849.54,49.62,3,1,2,1993,10516.92,33,Moyen,Petit,2024,5,2
ANO000080,2024-05-17,Beau Appartement Tanger,Tanger,Iberia,Appartement,Location,8298.33,68.46,4,2,3,2016,121.21,10,Haut standing,Petit,2024,5,2
ANO000227,2024-05-18,Appartement à vente - Tanger,Tanger,Centre Ville,Appartement,Vente,662281.41,116.79,3,1,0,2015,5670.7,11,Moyen,Moyen,2024,5,2
ANO000609,2024-05-19,Villa 285m² Centre,Tétouan,Centre,Villa,Location,9137.31,285.36,5,2,0,2001,32.02,25,Haut standing,Grand,2024,5,2
ANO000809,2024-05-19,Appartement moderne Tanger,Tanger,Centre Ville,Appartement,Location,1465.07,97.86,2,1,0,2014,14.97,12,Économique,Moyen,2024,5,2
ANO000526,2024-05-21,Appartement 44m² Hivernage,Marrakech,Hivernage,Appartement,Vente,545723.02,44.62,3,2,0,2019,12230.46,7,Moyen,Petit,2024,5,2
ANO001105,2024-05-21,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,3201.3,59.63,4,3,5,2007,53.69,19,Moyen,Petit,2024,5,2
ANO000630,2024-05-21,Bureau 101m² Agdal,Rabat,Agdal,Bureau,Vente,1369624.42,101.05,0,0,7,2000,13553.93,26,Moyen,Moyen,2024,5,2
ANO000732,2024-05-21,Appartement moderne Kenitra,Kénitra,Hay Essalam,Appartement,Vente,1454730.4,89.74,2,2,2,2004,16210.5,22,Moyen,Moyen,2024,5,2
ANO000840,2024-05-22,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,283683.96,79.26,1,1,2,2003,3579.16,23,Économique,Petit,2024,5,2
ANO000278,2024-05-22,Villa à location - Meknès,Meknès,Hamria,Villa,Location,6962.7,169.67,3,1,0,2003,41.04,23,Moyen,Grand,2024,5,2
ANO001460,2024-05-22,Villa 273m² Medina,Marrakech,Medina,Villa,Vente,3221034.83,273.62,6,3,0,2003,11771.93,23,Haut standing,Grand,2024,5,2
ANO000095,2024-05-22,Bureau moderne Marrakech,Marrakech,Medina,Bureau,Vente,1834406.73,70.49,0,0,4,2024,26023.64,2,Haut standing,Petit,2024,5,2
ANO000258,2024-05-23,Appartement 100m² Hay Essalam,Kénitra,Hay Essalam,Appartement,Vente,482503.99,100.81,1,1,4,2009,4786.27,17,Économique,Moyen,2024,5,2
ANO000418,2024-05-24,Duplex 50m² Rabat,Rabat,Hay Riad,Duplex,Location,9200.47,50.31,4,2,5,2005,182.88,21,Haut standing,Petit,2024,5,2
ANO000284,2024-05-24,Bureau moderne Marrakech,Marrakech,Gueliz,Bureau,Vente,987601.22,95.07,0,0,0,2005,10388.15,21,Moyen,Moyen,2024,5,2
ANO000467,2024-05-25,Bureau moderne Rabat,Rabat,Hassan,Bureau,Vente,1680165.56,93.72,0,0,3,1984,17927.5,42,Haut standing,Moyen,2024,5,2
ANO001255,2024-05-27,Beau Appartement Meknès,Meknès,Ville Nouvelle,Appartement,Vente,452438.28,105.58,2,1,7,2011,4285.27,15,Économique,Moyen,2024,5,2
ANO000514,2024-05-27,Terrain 296m² Medina,Fès,Medina,Terrain,Vente,10000.0,296.7,0,0,0,2024,33.7,2,Économique,Grand,2024,5,2
ANO000330,2024-05-27,Beau Bureau Rabat,Rabat,Ocean,Bureau,Location,6203.78,111.16,0,0,1,2000,55.81,26,Moyen,Moyen,2024,5,2
ANO001027,2024-05-27,Terrain à vente - Oujda,Oujda,Hay Qods,Terrain,Vente,870207.34,270.18,0,0,0,2019,3220.84,7,Moyen,Grand,2024,5,2
ANO000300,2024-05-28,Villa 346m² Hay Essalam,Kénitra,Hay Essalam,Villa,Vente,2273356.84,346.52,5,2,0,2009,6560.54,17,Haut standing,Grand,2024,5,2
ANO000946,2024-05-29,Appartement à location - Oujda,Oujda,Hay Qods,Appartement,Location,2056.08,132.6,3,2,2,2023,15.51,3,Économique,Moyen,2024,5,2
ANO000977,2024-05-31,Appartement 109m² Kenitra,Kénitra,Centre,Appartement,Location,10524.99,109.64,3,1,0,2016,96.0,10,Haut standing,Moyen,2024,5,2
ANO000370,2024-05-31,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,423590.13,69.41,2,2,2,2024,6102.72,2,Économique,Petit,2024,5,2
ANO000326,2024-05-31,Appartement 73m² Centre,Agadir,Centre,Appartement,Vente,323255.11,73.69,2,1,3,1990,4386.69,36,Économique,Petit,2024,5,2
ANO000905,2024-06-01,Villa moderne Oujda,Oujda,Hay Qods,Villa,Vente,2449932.06,138.06,3,1,0,2012,17745.42,14,Haut standing,Moyen,2024,6,2
ANO000507,2024-06-01,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,427097.58,131.35,2,2,5,2019,3251.6,7,Économique,Moyen,2024,6,2
ANO001319,2024-06-02,Appartement moderne Casablanca,Casablanca,Californie,Appartement,Vente,480322.2,69.72,2,2,4,2003,6889.3,23,Économique,Petit,2024,6,2
ANO000074,2024-06-03,Bureau à vente - Kenitra,Kénitra,Hay Essalam,Bureau,Vente,1232749.66,212.59,0,0,5,2009,5798.72,17,Moyen,Grand,2024,6,2
ANO000268,2024-06-04,Terrain moderne Rabat,Rabat,Hay Riad,Terrain,Vente,645186.58,311.53,0,0,0,1993,2071.03,33,Moyen,Grand,2024,6,2
ANO000832,2024-06-04,Duplex 87m² Ain Diab,Casablanca,Ain Diab,Duplex,Location,10664.72,87.17,2,2,5,2012,122.34,14,Haut standing,Moyen,2024,6,2
ANO001209,2024-06-05,Beau Appartement Marrakech,Marrakech,Targa,Appartement,Vente,777732.04,61.3,2,1,2,2003,12687.31,23,Moyen,Petit,2024,6,2
ANO000427,2024-06-05,Appartement à location - Tanger,Tanger,Centre Ville,Appartement,Location,8307.28,77.27,3,1,0,2011,107.51,15,Haut standing,Petit,2024,6,2
ANO001089,2024-06-05,Villa 405m² Ain Diab,Casablanca,Ain Diab,Villa,Location,10130.83,405.3,5,3,0,1986,25.0,40,Haut standing,Grand,2024,6,2
ANO000063,2024-06-06,Appartement à location - Tanger,Tanger,Iberia,Appartement,Location,2427.15,83.18,2,1,4,2003,29.18,23,Économique,Moyen,2024,6,2
ANO000670,2024-06-07,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,1807.8,101.48,3,1,8,2014,17.81,12,Économique,Moyen,2024,6,2
ANO000797,2024-06-08,Beau Villa Tétouan,Tétouan,M'diq,Villa,Vente,2645099.21,332.82,4,2,0,2016,7947.54,10,Haut standing,Grand,2024,6,2
ANO001069,2024-06-08,Terrain à vente - Agadir,Agadir,Hay Mohammadi,Terrain,Vente,514305.09,218.76,0,0,0,2003,2351.0,23,Moyen,Grand,2024,6,2
ANO001121,2024-06-08,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Location,6154.67,42.82,2,1,2,1995,143.73,31,Moyen,Petit,2024,6,2
ANO000707,2024-06-09,Appartement moderne Casablanca,Casablanca,Maarif,Appartement,Vente,242519.96,80.22,3,2,2,2024,3023.19,2,Économique,Moyen,2024,6,2
ANO001486,2024-06-09,Appartement moderne Marrakech,Marrakech,Hivernage,Appartement,Location,8461.96,56.07,4,3,2,1999,150.92,27,Haut standing,Petit,2024,6,2
ANO001127,2024-06-10,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,2442.86,66.79,3,2,4,2024,36.58,2,Économique,Petit,2024,6,2
ANO001234,2024-06-10,Villa 335m² Iberia,Tanger,Iberia,Villa,Location,8354.56,335.21,6,4,0,2021,24.92,5,Haut standing,Grand,2024,6,2
ANO001002,2024-06-11,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,11020.3,98.91,4,2,1,2011,111.42,15,Haut standing,Moyen,2024,6,2
ANO000696,2024-06-14,Beau Appartement Meknès,Meknès,Ville Nouvelle,Appartement,Vente,1511715.03,72.3,3,2,4,2008,20908.92,18,Haut standing,Petit,2024,6,2
ANO000083,2024-06-15,Beau Appartement Agadir,Agadir,Centre,Appartement,Location,1972.03,68.67,2,1,0,2024,28.72,2,Économique,Petit,2024,6,2
ANO000543,2024-06-15,Duplex moderne Tanger,Tanger,Centre Ville,Duplex,Location,6126.43,214.05,3,2,5,2010,28.62,16,Moyen,Grand,2024,6,2
ANO000612,2024-06-15,Villa 201m² Agadir,Agadir,Hay Mohammadi,Villa,Location,9374.25,201.01,3,2,0,2012,46.64,14,Haut standing,Grand,2024,6,2
ANO001154,2024-06-15,Appartement à location - Marrakech,Marrakech,Medina,Appartement,Location,1637.61,127.39,2,2,0,2024,12.86,2,Économique,Moyen,2024,6,2
ANO000741,2024-06-15,Bureau moderne Agadir,Agadir,Hay Mohammadi,Bureau,Vente,1056663.94,94.1,0,0,3,2015,11229.16,11,Moyen,Moyen,2024,6,2
ANO000635,2024-06-16,Beau Bureau Rabat,Rabat,Hay Riad,Bureau,Vente,1669249.86,134.79,0,0,3,2000,12384.08,26,Haut standing,Moyen,2024,6,2
ANO000247,2024-06-17,Appartement 110m² Tétouan,Tétouan,M'diq,Appartement,Vente,749856.93,110.36,2,1,3,1995,6794.64,31,Moyen,Moyen,2024,6,2
ANO000731,2024-06-18,Appartement moderne Kenitra,Kénitra,Centre,Appartement,Vente,358225.08,96.55,2,1,0,2024,3710.25,2,Économique,Moyen,2024,6,2
ANO000090,2024-06-20,Appartement 73m² M'diq,Tétouan,M'diq,Appartement,Vente,378383.03,74.0,1,1,2,2011,5113.28,15,Économique,Petit,2024,6,2
ANO001031,2024-06-21,Beau Appartement Tétouan,Tétouan,M'diq,Appartement,Vente,331842.49,103.99,2,1,1,2009,3191.1,17,Économique,Moyen,2024,6,2
ANO000689,2024-06-21,Appartement 70m² Ville Nouvelle,Fès,Ville Nouvelle,Appartement,Vente,581843.48,70.43,1,1,2,1963,8261.3,63,Moyen,Petit,2024,6,2
ANO000891,2024-06-21,Villa à vente - Rabat,Rabat,Ocean,Villa,Vente,1851614.09,296.56,3,1,0,2003,6243.64,23,Haut standing,Grand,2024,6,2
ANO001177,2024-06-22,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,330198.13,58.72,2,2,6,2021,5623.27,5,Économique,Petit,2024,6,2
ANO000068,2024-06-23,Villa 336m² Souissi,Rabat,Souissi,Villa,Vente,2480392.26,336.64,5,2,0,2000,7368.09,26,Haut standing,Grand,2024,6,2
ANO000715,2024-06-23,Beau Villa Marrakech,Marrakech,Medina,Villa,Vente,2286670.83,269.52,3,2,0,2009,8484.23,17,Haut standing,Grand,2024,6,2
ANO001015,2024-06-24,Appartement moderne Meknès,Meknès,Ville Nouvelle,Appartement,Location,1918.46,90.61,1,1,0,2005,21.17,21,Économique,Moyen,2024,6,2
ANO000864,2024-06-25,Appartement 115m² Centre,Oujda,Centre,Appartement,Vente,542377.05,115.94,1,1,0,2006,4678.08,20,Moyen,Moyen,2024,6,2
ANO001422,2024-06-25,Villa 245m² Iberia,Tanger,Iberia,Villa,Location,22249.45,245.21,5,3,0,2013,90.74,13,Luxe,Grand,2024,6,2
ANO000998,2024-06-25,Terrain moderne Tanger,Tanger,Centre Ville,Terrain,Location,3922.54,308.64,0,0,0,2008,12.71,18,Moyen,Grand,2024,6,2
ANO001480,2024-06-26,Beau Appartement Kenitra,Kénitra,Centre,Appartement,Vente,1890982.11,76.49,1,1,2,2014,24721.95,12,Haut standing,Petit,2024,6,2
ANO000428,2024-06-26,Villa à location - Oujda,Oujda,Hay Qods,Villa,Location,8495.06,306.65,5,2,0,2017,27.7,9,Haut standing,Grand,2024,6,2
ANO000904,2024-06-27,Beau Bureau Fès,Fès,Medina,Bureau,Vente,1825365.34,87.26,0,0,8,2022,20918.7,4,Haut standing,Moyen,2024,6,2
ANO000013,2024-06-27,Bureau à vente - Marrakech,Marrakech,Gueliz,Bureau,Vente,1283545.44,41.61,0,0,3,1999,30847.04,27,Moyen,Petit,2024,6,2
ANO001228,2024-06-28,Beau Bureau Casablanca,Casablanca,Ain Diab,Bureau,Location,4170.35,127.15,0,0,6,2018,32.8,8,Moyen,Moyen,2024,6,2
ANO000432,2024-06-28,Appartement 87m² Souissi,Rabat,Souissi,Appartement,Vente,650618.89,87.05,3,1,0,1998,7474.08,28,Moyen,Moyen,2024,6,2
ANO001427,2024-06-28,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Location,7891.0,94.1,1,1,0,2024,83.86,2,Moyen,Moyen,2024,6,2
ANO001184,2024-06-28,Beau Villa Agadir,Agadir,Hay Mohammadi,Villa,Location,8728.35,8.0,4,2,0,1997,1091.04,29,Haut standing,Petit,2024,6,2
ANO000990,2024-06-30,Appartement 39m² M'diq,Tétouan,M'diq,Appartement,Vente,481557.84,39.48,1,1,0,2012,12197.51,14,Économique,Petit,2024,6,2
ANO000637,2024-07-01,Appartement à location - Casablanca,Casablanca,Hay Mohammadi,Appartement,Location,1626.92,88.57,3,1,2,2024,18.37,2,Économique,Moyen,2024,7,3
ANO001195,2024-07-02,Terrain 153m² Hay Mohammadi,Agadir,Hay Mohammadi,Terrain,Vente,1376110.25,153.25,0,0,0,2010,8979.51,16,Moyen,Grand,2024,7,3
ANO000019,2024-07-03,Beau Bureau Fès,Fès,Ville Nouvelle,Bureau,Vente,1612399.81,157.25,0,0,6,1987,10253.73,39,Haut standing,Grand,2024,7,3
ANO001014,2024-07-03,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,2100.83,100.26,2,1,2,2002,20.95,24,Économique,Moyen,2024,7,3
ANO000519,2024-07-03,Appartement 94m² Tétouan,Tétouan,M'diq,Appartement,Vente,522822.53,94.18,2,1,10,2017,5551.31,9,Moyen,Moyen,2024,7,3
ANO000087,2024-07-03,Appartement à vente - Casablanca,Casablanca,Bourgogne,Appartement,Vente,603258.33,104.37,1,1,3,1986,5780.0,40,Moyen,Moyen,2024,7,3
ANO001227,2024-07-04,Villa moderne Tétouan,Tétouan,Centre,Villa,Location,11183.41,243.3,5,2,0,2001,45.97,25,Haut standing,Grand,2024,7,3
ANO000490,2024-07-04,Appartement 55m² Maarif,Casablanca,Maarif,Appartement,Location,2389.44,55.1,2,2,1,2006,43.37,20,Économique,Petit,2024,7,3
ANO000589,2024-07-04,Appartement moderne Rabat,Rabat,Agdal,Appartement,Vente,520472.5,63.92,4,2,4,2024,8142.56,2,Moyen,Petit,2024,7,3
ANO001274,2024-07-04,Terrain à vente - Meknès,Meknès,Hamria,Terrain,Vente,444790.83,252.01,0,0,0,2012,1764.97,14,Économique,Grand,2024,7,3
ANO001286,2024-07-04,Appartement moderne Rabat,Rabat,Hassan,Appartement,Vente,531844.09,50.11,3,1,5,2008,10613.53,18,Moyen,Petit,2024,7,3
ANO000536,2024-07-06,Beau Appartement Kenitra,Kénitra,Centre,Appartement,Location,1742.4,88.07,2,1,5,2009,19.78,17,Économique,Moyen,2024,7,3
ANO000438,2024-07-06,Appartement moderne Rabat,Rabat,Souissi,Appartement,Vente,2327106.52,119.76,2,1,7,2008,19431.42,18,Haut standing,Moyen,2024,7,3
ANO001467,2024-07-06,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Vente,679606.73,108.57,2,2,2,2007,6259.62,19,Moyen,Moyen,2024,7,3
ANO000681,2024-07-06,Villa 217m² Medina,Marrakech,Medina,Villa,Location,19831.72,217.26,5,2,0,2005,91.28,21,Haut standing,Grand,2024,7,3
ANO000545,2024-07-08,Beau Villa Tétouan,Tétouan,Centre,Villa,Location,7512.9,332.4,4,2,0,2010,22.6,16,Moyen,Grand,2024,7,3
ANO000617,2024-07-08,Bureau moderne Tétouan,Tétouan,Centre,Bureau,Location,6351.13,137.09,0,0,0,2004,46.33,22,Moyen,Moyen,2024,7,3
ANO001023,2024-07-08,Appartement à vente - Agadir,Agadir,Hay Mohammadi,Appartement,Vente,760591.97,85.46,1,1,0,2011,8899.98,15,Moyen,Moyen,2024,7,3
ANO001362,2024-07-09,Villa à vente - Tanger,Tanger,Iberia,Villa,Vente,3132539.17,354.89,4,3,0,2008,8826.79,18,Haut standing,Grand,2024,7,3
ANO000787,2024-07-10,Appartement à location - Fès,Fès,Zouagha,Appartement,Location,5158.02,95.22,2,2,2,1984,54.17,42,Moyen,Moyen,2024,7,3
ANO001393,2024-07-11,Appartement à vente - Meknès,Meknès,Hamria,Appartement,Vente,548885.37,92.67,4,2,6,2024,5923.01,2,Moyen,Moyen,2024,7,3
ANO000360,2024-07-11,Appartement 122m² Tétouan,Tétouan,M'diq,Appartement,Vente,1828753.94,122.52,3,2,2,2016,14926.17,10,Haut standing,Moyen,2024,7,3
ANO000959,2024-07-11,Beau Appartement Marrakech,Marrakech,Medina,Appartement,Vente,546272.93,62.26,2,1,1,2002,8774.06,24,Moyen,Petit,2024,7,3
ANO000498,2024-07-12,Appartement à vente - Agadir,Agadir,Centre,Appartement,Vente,856983.91,70.89,3,2,2,2011,12088.93,15,Moyen,Petit,2024,7,3
ANO000831,2024-07-12,Villa à vente - Rabat,Rabat,Hay Riad,Villa,Vente,2193081.13,194.82,4,2,0,1992,11256.96,34,Haut standing,Grand,2024,7,3
ANO000195,2024-07-12,Appartement à location - Agadir,Agadir,Hay Mohammadi,Appartement,Location,9012.45,141.77,4,2,0,2011,63.57,15,Haut standing,Moyen,2024,7,3
ANO000253,2024-07-13,Appartement à vente - Marrakech,Marrakech,Medina,Appartement,Vente,609198.15,89.62,2,1,4,2003,6797.57,23,Moyen,Moyen,2024,7,3
ANO000026,2024-07-13,Appartement à vente - Tétouan,Tétouan,M'diq,Appartement,Vente,648628.3,87.18,2,2,6,2007,7440.1,19,Moyen,Moyen,2024,7,3
ANO001161,2024-07-13,Bureau 15m² Hay Riad,Rabat,Hay Riad,Bureau,Vente,1079127.77,15.87,0,0,3,2000,67997.97,26,Moyen,Petit,2024,7,3
ANO000075,2024-07-13,Terrain 106m² Medina,Fès,Medina,Terrain,Vente,1005878.06,106.47,0,0,0,2001,9447.53,25,Moyen,Moyen,2024,7,3
ANO000508,2024-07-13,Appartement moderne Tanger,Tanger,Iberia,Appartement,Vente,619851.72,79.34,2,2,2,2002,7812.6,24,Moyen,Petit,2024,7,3
ANO000634,2024-07-15,Beau Villa Meknès,Meknès,Hamria,Villa,Vente,2052259.84,305.76,4,2,0,2007,6712.0,19,Haut standing,Grand,2024,7,3
ANO001429,2024-07-15,Beau Appartement Tanger,Tanger,Iberia,Appartement,Location,1826.04,90.08,2,2,0,2006,20.27,20,Économique,Moyen,2024,7,3
ANO000699,2024-07-15,Bureau à vente - Kenitra,Kénitra,Centre,Bureau,Vente,1615644.71,116.97,0,0,0,2015,13812.47,11,Haut standing,Moyen,2024,7,3
ANO001147,2024-07-16,Appartement 92m² Hamria,Meknès,Hamria,Appartement,Vente,395403.09,92.32,3,2,2,2011,4282.96,15,Économique,Moyen,2024,7,3
ANO000126,2024-07-16,Terrain moderne Kenitra,Kénitra,Hay Essalam,Terrain,Location,2279.18,404.68,0,0,0,2011,5.63,15,Économique,Grand,2024,7,3
ANO000257,2024-07-17,Beau Appartement Rabat,Rabat,Hassan,Appartement,Location,1899.06,130.31,2,1,2,2010,14.57,16,Économique,Moyen,2024,7,3
ANO000698,2024-07-17,Beau Villa Tétouan,Tétouan,M'diq,Villa,Vente,2350237.18,299.78,4,2,0,2000,7839.87,26,Haut standing,Grand,2024,7,3
ANO001180,2024-07-17,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,452511.72,83.77,3,1,2,1997,5401.84,29,Économique,Moyen,2024,7,3
ANO000494,2024-07-17,Appartement 103m² Hassan,Rabat,Hassan,Appartement,Vente,497505.0,103.06,1,1,0,1994,4827.33,32,Économique,Moyen,2024,7,3
ANO000929,2024-07-17,Bureau 105m² Zouagha,Fès,Zouagha,Bureau,Vente,1005118.83,105.92,0,0,3,1988,9489.41,38,Moyen,Moyen,2024,7,3
ANO000910,2024-07-18,Villa à location - Oujda,Oujda,Hay Qods,Villa,Location,11482.95,190.6,5,2,0,2006,60.25,20,Haut standing,Grand,2024,7,3
ANO000654,2024-07-18,Beau Villa Casablanca,Casablanca,Maarif,Villa,Vente,2311619.46,245.61,3,2,0,2004,9411.75,22,Haut standing,Grand,2024,7,3
ANO000711,2024-07-18,Appartement 85m² Centre,Oujda,Centre,Appartement,Vente,2175390.3,85.49,1,1,0,2015,25446.14,11,Haut standing,Moyen,2024,7,3
ANO000680,2024-07-18,Appartement moderne Kenitra,Kénitra,Centre,Appartement,Vente,488924.36,84.36,2,2,3,1995,5795.69,31,Économique,Moyen,2024,7,3
ANO000395,2024-07-20,Beau Appartement Marrakech,Marrakech,Medina,Appartement,Vente,660197.99,45.74,2,1,2,2002,14433.71,24,Moyen,Petit,2024,7,3
ANO001453,2024-07-22,Appartement à vente - Fès,Fès,Ville Nouvelle,Appartement,Vente,577244.14,76.9,3,1,0,2008,7506.43,18,Moyen,Petit,2024,7,3
ANO001097,2024-07-22,Appartement 77m² Oujda,Oujda,Hay Qods,Appartement,Vente,1748906.44,77.8,2,1,2,2021,22479.52,5,Haut standing,Petit,2024,7,3
ANO000751,2024-07-22,Bureau 180m² Kenitra,Kénitra,Centre,Bureau,Location,4595.92,180.45,0,0,8,1998,25.47,28,Moyen,Grand,2024,7,3
ANO000641,2024-07-22,Duplex moderne Oujda,Oujda,Hay Qods,Duplex,Vente,612420.11,187.4,4,2,3,2001,3267.98,25,Moyen,Grand,2024,7,3
ANO000803,2024-07-22,Appartement 105m² Medina,Marrakech,Medina,Appartement,Location,1576.2,105.74,4,3,8,2016,14.91,10,Économique,Moyen,2024,7,3
ANO000058,2024-07-23,Terrain à location - Fès,Fès,Medina,Terrain,Location,2221.03,290.75,0,0,0,2005,7.64,21,Économique,Grand,2024,7,3
ANO000989,2024-07-25,Duplex 137m² Hay Qods,Oujda,Hay Qods,Duplex,Location,10135.4,137.06,2,2,4,2010,73.95,16,Haut standing,Moyen,2024,7,3
ANO000035,2024-07-25,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,508874.26,64.94,4,2,3,2010,7836.07,16,Moyen,Petit,2024,7,3
ANO000911,2024-07-25,Villa moderne Kenitra,Kénitra,Centre,Villa,Location,11261.75,384.8,6,4,0,2014,29.27,12,Haut standing,Grand,2024,7,3
ANO001445,2024-07-26,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,2301893.32,89.99,2,2,2,2013,25579.43,13,Haut standing,Moyen,2024,7,3
